bit_acc,msg_acc,msg_similarity,baseline_bit_acc,baseline_msg_acc,baseline_msg_similarity,latency,noise,message
0.6875,0,0.0,0.6875,0,0.0,0.00043392181396484375,0.1,15
0.9375,0,0.5,1.0,1,1.0,0.0004258155822753906,0.1,23
0.625,0,0.0,0.875,0,0.5,0.000431060791015625,0.1,14
1.0,1,1.0,1.0,1,1.0,0.0004305839538574219,0.1,06
0.9375,0,0.5,0.875,0,0.5,0.0004267692565917969,0.1,42
0.5,0,0.0,0.875,0,0.5,0.0004241466522216797,0.1,15
0.8125,0,0.0,0.8125,0,0.0,0.0004267692565917969,0.1,23
0.9375,0,0.5,1.0,1,1.0,0.00042438507080078125,0.1,14
0.9375,0,0.5,0.9375,0,0.5,0.0004286766052246094,0.1,06
0.9375,0,0.5,0.875,0,0.5,0.00043201446533203125,0.1,42
1.0,1,1.0,0.9375,0,0.5,0.0004298686981201172,0.1,15
0.6875,0,0.0,0.6875,0,0.0,0.0004322528839111328,0.1,23
0.9375,0,0.5,1.0,1,1.0,0.0004391670227050781,0.1,14
0.75,0,0.0,0.75,0,0.0,0.0004429817199707031,0.1,06
0.875,0,0.5,0.875,0,0.5,0.0004391670227050781,0.1,42
0.9375,0,0.5,0.9375,0,0.5,0.0004322528839111328,0.1,15
0.9375,0,0.5,1.0,1,1.0,0.00043845176696777344,0.1,23
0.9375,0,0.5,1.0,1,1.0,0.0004343986511230469,0.1,14
0.9375,0,0.5,0.9375,0,0.5,0.00043392181396484375,0.1,06
1.0,1,1.0,1.0,1,1.0,0.0004353523254394531,0.1,42
0.875,0,0.5,0.875,0,0.5,0.0004374980926513672,0.1,15
0.8125,0,0.0,0.8125,0,0.0,0.0004429817199707031,0.1,23
0.9375,0,0.5,1.0,1,1.0,0.0004456043243408203,0.1,14
0.9375,0,0.5,0.9375,0,0.5,0.00042891502380371094,0.1,06
1.0,1,1.0,1.0,1,1.0,0.00043487548828125,0.1,42
1.0,1,1.0,1.0,1,1.0,0.0004391670227050781,0.1,15
0.9375,0,0.5,1.0,1,1.0,0.0004343986511230469,0.1,23
0.9375,0,0.5,1.0,1,1.0,0.00043129920959472656,0.1,14
0.5,0,0.0,0.8125,0,0.5,0.0004322528839111328,0.1,06
1.0,1,1.0,1.0,1,1.0,0.00044274330139160156,0.1,42
1.0,1,1.0,1.0,1,1.0,0.00043487548828125,0.1,15
0.9375,0,0.5,1.0,1,1.0,0.00043392181396484375,0.1,23
0.9375,0,0.5,1.0,1,1.0,0.0004391670227050781,0.1,14
0.9375,0,0.5,0.9375,0,0.5,0.00042176246643066406,0.1,06
1.0,1,1.0,1.0,1,1.0,0.0004355907440185547,0.1,42
1.0,1,1.0,1.0,1,1.0,0.0004379749298095703,0.1,15
0.9375,0,0.5,1.0,1,1.0,0.0004343986511230469,0.1,23
0.9375,0,0.5,0.9375,0,0.5,0.00043582916259765625,0.1,14
1.0,1,1.0,1.0,1,1.0,0.00043082237243652344,0.1,06
0.8125,0,0.0,0.9375,0,0.5,0.0004329681396484375,0.1,42
1.0,1,1.0,1.0,1,1.0,0.0004367828369140625,0.1,15
0.9375,0,0.5,1.0,1,1.0,0.0004324913024902344,0.1,23
0.9375,0,0.5,1.0,1,1.0,0.0004394054412841797,0.1,14
0.6875,0,0.0,0.6875,0,0.0,0.00043773651123046875,0.1,06
1.0,1,1.0,1.0,1,1.0,0.00044155120849609375,0.1,42
1.0,1,1.0,1.0,1,1.0,0.00043654441833496094,0.1,15
0.6875,0,0.0,0.6875,0,0.0,0.00043487548828125,0.1,23
0.9375,0,0.5,0.9375,0,0.5,0.0004317760467529297,0.1,14
0.875,0,0.5,0.875,0,0.5,0.00043773651123046875,0.1,06
0.9375,0,0.5,0.875,0,0.5,0.0004336833953857422,0.1,42
1.0,1,1.0,1.0,1,1.0,0.0004215240478515625,0.1,15
0.75,0,0.0,0.75,0,0.0,0.0004305839538574219,0.1,23
0.8125,0,0.5,0.8125,0,0.5,0.000438690185546875,0.1,14
1.0,1,1.0,1.0,1,1.0,0.0004353523254394531,0.1,06
1.0,1,1.0,1.0,1,1.0,0.0004410743713378906,0.1,42
1.0,1,1.0,0.9375,0,0.5,0.00041747093200683594,0.1,15
0.75,0,0.0,0.3125,0,0.0,0.0004673004150390625,0.15,23
0.75,0,0.0,0.8125,0,0.0,0.0004363059997558594,0.15,14
0.8125,0,0.0,0.5,0,0.0,0.00043010711669921875,0.15,06
0.75,0,0.0,0.75,0,0.0,0.0005211830139160156,0.15,42
0.875,0,0.0,0.6875,0,0.0,0.0004527568817138672,0.15,15
0.875,0,0.5,0.625,0,0.5,0.0004477500915527344,0.15,23
0.875,0,0.0,0.875,0,0.0,0.0004467964172363281,0.15,14
0.625,0,0.5,0.625,0,0.5,0.00044417381286621094,0.15,06
0.75,0,0.5,0.8125,0,0.5,0.00044465065002441406,0.15,42
0.6875,0,0.0,0.75,0,0.0,0.0004439353942871094,0.15,15
0.625,0,0.0,0.5,0,0.0,0.00042891502380371094,0.15,23
0.8125,0,0.0,0.625,0,0.0,0.0004322528839111328,0.15,14
0.5625,0,0.0,0.75,0,0.5,0.0004611015319824219,0.15,06
0.8125,0,0.0,0.75,0,0.5,0.00045490264892578125,0.15,42
0.8125,0,0.5,0.5625,0,0.0,0.0004410743713378906,0.15,15
0.625,0,0.0,0.375,0,0.0,0.00044155120849609375,0.15,23
0.5,0,0.0,0.3125,0,0.0,0.00044155120849609375,0.15,14
0.5625,0,0.0,0.5625,0,0.0,0.0004410743713378906,0.15,06
0.375,0,0.0,0.6875,0,0.0,0.0004508495330810547,0.15,42
0.6875,0,0.0,0.6875,0,0.5,0.0005517005920410156,0.15,15
0.875,0,0.5,0.875,0,0.5,0.00046133995056152344,0.15,23
0.75,0,0.0,0.875,0,0.5,0.0004467964172363281,0.15,14
0.625,0,0.0,0.5625,0,0.0,0.0004470348358154297,0.15,06
0.875,0,0.5,0.875,0,0.5,0.0004665851593017578,0.15,42
0.9375,0,0.5,0.9375,0,0.5,0.00045299530029296875,0.15,15
0.8125,0,0.0,0.8125,0,0.0,0.0005128383636474609,0.15,23
0.75,0,0.0,0.8125,0,0.5,0.00044345855712890625,0.15,14
0.5,0,0.0,0.8125,0,0.5,0.0004513263702392578,0.15,06
0.6875,0,0.0,0.5,0,0.0,0.0006115436553955078,0.15,42
0.3125,0,0.0,0.3125,0,0.0,0.0005528926849365234,0.15,15
0.875,0,0.5,0.375,0,0.0,0.00044655799865722656,0.15,23
0.75,0,0.0,0.875,0,0.5,0.0004515647888183594,0.15,14
0.4375,0,0.0,0.3125,0,0.0,0.0004646778106689453,0.15,06
0.8125,0,0.0,0.75,0,0.0,0.0004534721374511719,0.15,42
0.6875,0,0.0,0.6875,0,0.0,0.0004487037658691406,0.15,15
0.875,0,0.5,0.875,0,0.5,0.000408172607421875,0.15,23
0.5625,0,0.0,0.9375,0,0.5,0.0004467964172363281,0.15,14
0.9375,0,0.5,0.9375,0,0.5,0.00042700767517089844,0.15,06
0.9375,0,0.5,0.9375,0,0.5,0.00044274330139160156,0.15,42
1.0,1,1.0,0.9375,0,0.5,0.0004444122314453125,0.15,15
0.625,0,0.5,0.625,0,0.5,0.0004456043243408203,0.15,23
0.75,0,0.0,0.875,0,0.5,0.00044035911560058594,0.15,14
0.8125,0,0.0,0.8125,0,0.0,0.0004489421844482422,0.15,06
0.5625,0,0.0,0.875,0,0.0,0.0004413127899169922,0.15,42
1.0,1,1.0,0.9375,0,0.5,0.0004487037658691406,0.15,15
0.4375,0,0.0,0.4375,0,0.0,0.0004436969757080078,0.15,23
0.9375,0,0.5,0.9375,0,0.5,0.0004622936248779297,0.15,14
0.875,0,0.5,0.875,0,0.5,0.0004525184631347656,0.15,06
0.625,0,0.0,0.8125,0,0.0,0.00044083595275878906,0.15,42
0.875,0,0.5,0.875,0,0.5,0.00044035911560058594,0.15,15
0.4375,0,0.0,0.4375,0,0.0,0.00042629241943359375,0.15,23
0.375,0,0.0,0.375,0,0.0,0.00044035911560058594,0.15,14
0.5,0,0.0,0.375,0,0.0,0.00044155120849609375,0.15,06
0.625,0,0.0,0.4375,0,0.0,0.00044274330139160156,0.15,42
0.9375,0,0.5,0.9375,0,0.5,0.0004451274871826172,0.15,15
0.875,0,0.5,0.75,0,0.0,0.0004448890686035156,0.15,23
0.875,0,0.5,0.875,0,0.5,0.0004417896270751953,0.15,14
0.875,0,0.5,0.875,0,0.5,0.00044417381286621094,0.15,06
0.9375,0,0.5,0.9375,0,0.5,0.0004923343658447266,0.15,42
0.8125,0,0.5,0.6875,0,0.5,0.0005538463592529297,0.15,15
0.75,0,0.5,0.75,0,0.5,0.0004601478576660156,0.15,23
0.875,0,0.0,0.875,0,0.0,0.0004775524139404297,0.15,14
0.625,0,0.5,0.625,0,0.5,0.0004546642303466797,0.15,06
0.8125,0,0.5,0.8125,0,0.5,0.0004608631134033203,0.15,42
0.875,0,0.0,0.6875,0,0.0,0.0004885196685791016,0.15,15
0.6875,0,0.0,0.5,0,0.5,0.0005125999450683594,0.15,23
0.8125,0,0.0,0.6875,0,0.0,0.0004425048828125,0.15,14
0.875,0,0.5,0.875,0,0.5,0.0004439353942871094,0.15,06
0.5625,0,0.0,0.375,0,0.0,0.0004317760467529297,0.15,42
0.5625,0,0.0,0.5,0,0.0,0.00044083595275878906,0.15,15
0.875,0,0.5,0.9375,0,0.5,0.00043511390686035156,0.15,23
0.6875,0,0.0,0.8125,0,0.0,0.00043487548828125,0.15,14
0.6875,0,0.0,0.6875,0,0.5,0.0004298686981201172,0.15,06
0.9375,0,0.5,0.9375,0,0.5,0.0004265308380126953,0.15,42
0.8125,0,0.0,0.8125,0,0.0,0.0004363059997558594,0.15,15
0.875,0,0.5,0.875,0,0.5,0.0004382133483886719,0.15,23
0.9375,0,0.5,1.0,1,1.0,0.00044035911560058594,0.15,14
0.625,0,0.5,0.625,0,0.5,0.0004432201385498047,0.15,06
1.0,1,1.0,1.0,1,1.0,0.0004584789276123047,0.15,42
0.5625,0,0.0,0.8125,0,0.0,0.00044226646423339844,0.15,15
0.9375,0,0.5,0.9375,0,0.5,0.00043272972106933594,0.15,23
0.9375,0,0.5,1.0,1,1.0,0.00043129920959472656,0.15,14
0.875,0,0.5,0.875,0,0.5,0.0004398822784423828,0.15,06
0.9375,0,0.5,0.9375,0,0.5,0.0004341602325439453,0.15,42
0.6875,0,0.0,0.6875,0,0.5,0.00044083595275878906,0.15,15
0.4375,0,0.0,0.4375,0,0.0,0.0004329681396484375,0.15,23
0.9375,0,0.5,1.0,1,1.0,0.0004334449768066406,0.15,14
0.625,0,0.5,0.625,0,0.5,0.0004336833953857422,0.15,06
0.875,0,0.5,0.875,0,0.5,0.0004279613494873047,0.15,42
0.875,0,0.0,0.875,0,0.0,0.0004889965057373047,0.15,15
0.9375,0,0.5,0.9375,0,0.5,0.0005304813385009766,0.15,23
0.5625,0,0.0,0.9375,0,0.5,0.0004482269287109375,0.15,14
0.625,0,0.5,0.625,0,0.5,0.00043511390686035156,0.15,06
0.8125,0,0.0,0.8125,0,0.0,0.00046634674072265625,0.15,42
0.875,0,0.0,0.875,0,0.0,0.000537872314453125,0.15,15
0.875,0,0.5,0.875,0,0.5,0.00044417381286621094,0.15,23
0.9375,0,0.5,1.0,1,1.0,0.00042724609375,0.15,14
0.8125,0,0.5,0.875,0,0.5,0.0004324913024902344,0.15,06
0.6875,0,0.0,0.6875,0,0.0,0.0004322528839111328,0.15,42
0.75,0,0.0,0.5625,0,0.0,0.0004341602325439453,0.15,15
0.875,0,0.5,0.875,0,0.5,0.0004315376281738281,0.15,23
0.75,0,0.0,0.75,0,0.5,0.0004382133483886719,0.15,14
0.9375,0,0.5,0.9375,0,0.5,0.00043654441833496094,0.15,06
0.75,0,0.0,0.75,0,0.0,0.00043463706970214844,0.15,42
0.75,0,0.0,0.75,0,0.0,0.0004315376281738281,0.15,15
0.625,0,0.0,0.5625,0,0.0,0.0004894733428955078,0.15,23
0.8125,0,0.0,0.6875,0,0.0,0.00043272972106933594,0.15,14
0.8125,0,0.0,0.8125,0,0.0,0.0004341602325439453,0.15,06
0.8125,0,0.5,0.75,0,0.5,0.00042819976806640625,0.15,42
0.625,0,0.0,0.625,0,0.0,0.0004260540008544922,0.15,15
0.9375,0,0.5,0.9375,0,0.5,0.0004363059997558594,0.15,23
0.8125,0,0.5,0.8125,0,0.5,0.0004305839538574219,0.15,14
1.0,1,1.0,1.0,1,1.0,0.0004374980926513672,0.15,06
0.8125,0,0.0,0.9375,0,0.5,0.0004379749298095703,0.15,42
0.6875,0,0.0,0.8125,0,0.0,0.00043392181396484375,0.15,15
0.75,0,0.0,0.3125,0,0.0,0.0004379749298095703,0.15,23
0.5625,0,0.0,0.9375,0,0.5,0.0004374980926513672,0.15,14
0.8125,0,0.0,0.5,0,0.0,0.00043201446533203125,0.15,06
0.8125,0,0.0,0.75,0,0.5,0.00043392181396484375,0.15,42
0.6875,0,0.0,0.8125,0,0.0,0.0005071163177490234,0.15,15
0.75,0,0.0,0.8125,0,0.5,0.0005412101745605469,0.15,23
0.875,0,0.5,0.875,0,0.5,0.0004978179931640625,0.15,14
0.8125,0,0.5,0.8125,0,0.5,0.0004801750183105469,0.15,06
1.0,1,1.0,1.0,1,1.0,0.0005476474761962891,0.15,42
0.9375,0,0.5,0.9375,0,0.5,0.0004341602325439453,0.15,15
0.8125,0,0.5,0.875,0,0.5,0.00043129920959472656,0.15,23
0.9375,0,0.5,1.0,1,1.0,0.00042700767517089844,0.15,14
1.0,1,1.0,1.0,1,1.0,0.00043463706970214844,0.15,06
0.6875,0,0.0,0.5,0,0.0,0.0004343986511230469,0.15,42
1.0,1,1.0,1.0,1,1.0,0.0004298686981201172,0.15,15
0.125,0,0.0,0.125,0,0.0,0.0004374980926513672,0.15,23
0.6875,0,0.0,0.875,0,0.5,0.0004324913024902344,0.15,14
0.875,0,0.5,0.875,0,0.5,0.0004298686981201172,0.15,06
0.625,0,0.0,0.875,0,0.0,0.0004277229309082031,0.15,42
0.875,0,0.5,0.875,0,0.5,0.00043654441833496094,0.15,15
0.6875,0,0.0,0.6875,0,0.0,0.0004563331604003906,0.15,23
0.5,0,0.0,0.3125,0,0.0,0.0004394054412841797,0.15,14
0.875,0,0.5,0.875,0,0.5,0.00043463706970214844,0.15,06
0.6875,0,0.0,0.625,0,0.0,0.00043129920959472656,0.15,42
0.8125,0,0.0,0.8125,0,0.0,0.0004353523254394531,0.15,15
0.75,0,0.0,0.75,0,0.0,0.00043082237243652344,0.15,23
0.625,0,0.0,0.75,0,0.0,0.0004286766052246094,0.15,14
0.8125,0,0.5,0.6875,0,0.5,0.000431060791015625,0.15,06
0.8125,0,0.0,0.75,0,0.5,0.0004367828369140625,0.15,42
0.5,0,0.0,0.4375,0,0.0,0.00042939186096191406,0.15,15
0.8125,0,0.0,0.8125,0,0.0,0.0004305839538574219,0.15,23
0.625,0,0.0,0.625,0,0.0,0.0004277229309082031,0.15,14
0.875,0,0.5,0.875,0,0.5,0.00042891502380371094,0.15,06
1.0,1,1.0,1.0,1,1.0,0.00043201446533203125,0.15,42
0.5625,0,0.0,0.5625,0,0.0,0.0004286766052246094,0.15,15
0.6875,0,0.0,0.5,0,0.0,0.00044083595275878906,0.15,23
0.9375,0,0.5,0.9375,0,0.5,0.0005707740783691406,0.15,14
1.0,1,1.0,1.0,1,1.0,0.0004930496215820312,0.15,06
0.875,0,0.0,0.875,0,0.0,0.000545501708984375,0.15,42
0.5,0,0.0,0.875,0,0.5,0.00044918060302734375,0.15,15
0.625,0,0.0,0.625,0,0.0,0.0004360675811767578,0.15,23
0.8125,0,0.0,0.6875,0,0.0,0.0004398822784423828,0.15,14
0.8125,0,0.0,0.8125,0,0.0,0.00043201446533203125,0.15,06
0.9375,0,0.5,0.9375,0,0.5,0.0004329681396484375,0.15,42
0.75,0,0.0,0.625,0,0.0,0.0004305839538574219,0.15,15
0.8125,0,0.0,0.5625,0,0.0,0.00043082237243652344,0.15,23
0.5,0,0.0,0.8125,0,0.0,0.0004374980926513672,0.15,14
0.9375,0,0.5,0.9375,0,0.5,0.0004336833953857422,0.15,06
0.9375,0,0.5,0.9375,0,0.5,0.0004367828369140625,0.15,42
1.0,1,1.0,0.9375,0,0.5,0.00043463706970214844,0.15,15
0.875,0,0.5,0.875,0,0.5,0.0004405975341796875,0.15,23
0.8125,0,0.0,0.625,0,0.0,0.0004324913024902344,0.15,14
0.8125,0,0.5,0.8125,0,0.5,0.00043463706970214844,0.15,06
1.0,1,1.0,1.0,1,1.0,0.00042891502380371094,0.15,42
0.5625,0,0.0,0.5,0,0.0,0.00042724609375,0.15,15
0.75,0,0.0,0.3125,0,0.0,0.0004305839538574219,0.15,23
0.8125,0,0.0,0.6875,0,0.0,0.0004291534423828125,0.15,14
0.625,0,0.5,0.625,0,0.5,0.00042724609375,0.15,06
0.5625,0,0.0,0.5625,0,0.0,0.0004374980926513672,0.15,42
0.8125,0,0.5,0.8125,0,0.5,0.0004334449768066406,0.15,15
0.875,0,0.0,0.9375,0,0.5,0.0004298686981201172,0.15,23
0.75,0,0.5,0.9375,0,0.5,0.00042724609375,0.15,14
0.8125,0,0.5,0.8125,0,0.5,0.00043320655822753906,0.15,06
0.75,0,0.0,0.75,0,0.0,0.00043272972106933594,0.15,42
0.875,0,0.0,0.6875,0,0.0,0.00043272972106933594,0.15,15
0.875,0,0.5,0.375,0,0.0,0.00044536590576171875,0.15,23
0.625,0,0.0,0.8125,0,0.0,0.00044846534729003906,0.15,14
0.75,0,0.0,0.625,0,0.0,0.0005543231964111328,0.15,06
0.5625,0,0.0,0.5625,0,0.0,0.0005042552947998047,0.15,42
0.6875,0,0.0,0.8125,0,0.0,0.0004899501800537109,0.15,15
0.875,0,0.5,0.75,0,0.0,0.00044226646423339844,0.15,23
0.625,0,0.0,0.875,0,0.5,0.0005674362182617188,0.15,14
0.6875,0,0.0,0.6875,0,0.5,0.0004391670227050781,0.15,06
0.8125,0,0.0,0.75,0,0.5,0.0004374980926513672,0.15,42
0.875,0,0.5,0.875,0,0.5,0.00042510032653808594,0.15,15
0.9375,0,0.5,0.9375,0,0.5,0.0004360675811767578,0.15,23
0.5,0,0.0,0.5,0,0.0,0.0004341602325439453,0.15,14
0.8125,0,0.5,0.875,0,0.5,0.0004291534423828125,0.15,06
0.875,0,0.5,0.875,0,0.5,0.0004260540008544922,0.15,42
0.75,0,0.0,0.75,0,0.0,0.00043487548828125,0.15,15
0.8125,0,0.5,0.875,0,0.5,0.00043511390686035156,0.15,23
0.625,0,0.0,0.4375,0,0.0,0.00043773651123046875,0.15,14
0.9375,0,0.5,0.9375,0,0.5,0.0004379749298095703,0.15,06
0.75,0,0.0,0.75,0,0.0,0.0004401206970214844,0.15,42
0.875,0,0.0,0.6875,0,0.0,0.0004334449768066406,0.15,15
0.8125,0,0.5,0.8125,0,0.5,0.0004284381866455078,0.15,23
0.75,0,0.0,0.75,0,0.5,0.00043511390686035156,0.15,14
0.625,0,0.5,0.625,0,0.5,0.00042629241943359375,0.15,06
0.9375,0,0.5,0.9375,0,0.5,0.0004343986511230469,0.15,42
0.8125,0,0.5,0.8125,0,0.5,0.00043320655822753906,0.15,15
0.8125,0,0.0,0.8125,0,0.0,0.0004296302795410156,0.15,23
0.9375,0,0.5,1.0,1,1.0,0.00043392181396484375,0.15,14
0.625,0,0.5,0.625,0,0.5,0.0004374980926513672,0.15,06
0.625,0,0.0,0.875,0,0.5,0.0004324913024902344,0.15,42
0.875,0,0.0,0.875,0,0.0,0.0004322528839111328,0.15,15
0.75,0,0.0,0.75,0,0.0,0.00044035911560058594,0.15,23
0.625,0,0.0,0.625,0,0.0,0.00043582916259765625,0.15,14
0.9375,0,0.5,0.9375,0,0.5,0.0004456043243408203,0.15,06
0.8125,0,0.0,0.75,0,0.5,0.0005269050598144531,0.15,42
0.875,0,0.0,0.6875,0,0.0,0.0004515647888183594,0.15,15
0.8125,0,0.5,0.875,0,0.5,0.0004515647888183594,0.15,23
0.875,0,0.5,0.875,0,0.5,0.00043964385986328125,0.15,14
0.8125,0,0.0,0.5,0,0.0,0.00042724609375,0.15,06
0.9375,0,0.5,0.875,0,0.5,0.000423431396484375,0.15,42
0.875,0,0.0,0.875,0,0.0,0.00042438507080078125,0.15,15
0.5,0,0.0,0.5,0,0.0,0.0004291534423828125,0.15,23
0.875,0,0.5,0.875,0,0.5,0.00042057037353515625,0.15,14
0.6875,0,0.0,0.6875,0,0.5,0.00042724609375,0.15,06
0.75,0,0.0,0.75,0,0.0,0.0004253387451171875,0.15,42
0.8125,0,0.5,0.8125,0,0.5,0.00042319297790527344,0.15,15
0.9375,0,0.5,0.9375,0,0.5,0.0004329681396484375,0.15,23
0.75,0,0.0,0.875,0,0.0,0.0004284381866455078,0.15,14
0.875,0,0.5,0.875,0,0.5,0.00041985511779785156,0.15,06
0.8125,0,0.0,0.8125,0,0.0,0.00043272972106933594,0.15,42
0.875,0,0.5,0.875,0,0.5,0.0004227161407470703,0.15,15
0.875,0,0.5,0.875,0,0.5,0.0004227161407470703,0.15,23
0.9375,0,0.5,1.0,1,1.0,0.0004239082336425781,0.15,14
0.875,0,0.5,0.875,0,0.5,0.0004317760467529297,0.15,06
0.625,0,0.0,0.8125,0,0.5,0.00043463706970214844,0.15,42
0.625,0,0.0,0.625,0,0.0,0.00042319297790527344,0.15,15
0.875,0,0.5,0.625,0,0.5,0.0004394054412841797,0.15,23
0.8125,0,0.0,0.8125,0,0.0,0.0004165172576904297,0.15,14
0.5625,0,0.0,0.875,0,0.0,0.0004165172576904297,0.15,06
0.625,0,0.0,0.4375,0,0.0,0.00041794776916503906,0.15,42
0.9375,0,0.5,0.9375,0,0.5,0.0004215240478515625,0.15,15
0.75,0,0.5,0.75,0,0.5,0.0004379749298095703,0.15,23
0.9375,0,0.5,0.9375,0,0.5,0.00043129920959472656,0.15,14
1.0,1,1.0,1.0,1,1.0,0.000423431396484375,0.15,06
0.875,0,0.5,0.875,0,0.5,0.0004208087921142578,0.15,42
0.75,0,0.0,0.8125,0,0.5,0.00048828125,0.15,15
0.75,0,0.0,0.3125,0,0.0,0.0005083084106445312,0.15,23
0.6875,0,0.0,0.9375,0,0.5,0.0004456043243408203,0.15,14
0.8125,0,0.5,0.875,0,0.5,0.0004451274871826172,0.15,06
0.5,0,0.0,0.5625,0,0.0,0.0005218982696533203,0.15,42
0.9375,0,0.5,0.75,0,0.5,0.0004253387451171875,0.15,15
0.9375,0,0.5,0.9375,0,0.5,0.00043702125549316406,0.15,23
0.8125,0,0.5,0.8125,0,0.5,0.0004258155822753906,0.15,14
0.9375,0,0.5,0.9375,0,0.5,0.00043129920959472656,0.15,06
0.625,0,0.0,0.8125,0,0.0,0.0004627704620361328,0.15,42
0.75,0,0.0,0.75,0,0.0,0.00041747093200683594,0.15,15
0.875,0,0.5,0.875,0,0.5,0.00043010711669921875,0.15,23
0.9375,0,0.5,0.9375,0,0.5,0.0004317760467529297,0.15,14
0.8125,0,0.5,0.875,0,0.5,0.0004253387451171875,0.15,06
0.8125,0,0.0,0.8125,0,0.0,0.0004241466522216797,0.15,42
0.8125,0,0.0,0.8125,0,0.0,0.0004203319549560547,0.15,15
0.75,0,0.5,0.75,0,0.5,0.0004189014434814453,0.15,23
0.8125,0,0.5,0.8125,0,0.5,0.00041484832763671875,0.15,14
0.75,0,0.0,0.625,0,0.0,0.00041961669921875,0.15,06
0.875,0,0.5,0.875,0,0.5,0.0004227161407470703,0.15,42
0.625,0,0.0,0.5625,0,0.0,0.0004317760467529297,0.15,15
0.875,0,0.5,0.625,0,0.5,0.0004220008850097656,0.15,23
0.8125,0,0.5,0.8125,0,0.5,0.0004303455352783203,0.15,14
0.625,0,0.0,0.4375,0,0.0,0.0004298686981201172,0.15,06
0.9375,0,0.5,0.9375,0,0.5,0.00041794776916503906,0.15,42
0.4375,0,0.0,0.375,0,0.0,0.0004239082336425781,0.15,15
0.6875,0,0.0,0.8125,0,0.0,0.00041961669921875,0.15,23
0.5625,0,0.0,0.9375,0,0.5,0.0004260540008544922,0.15,14
0.8125,0,0.5,0.8125,0,0.5,0.0004210472106933594,0.15,06
0.6875,0,0.0,0.375,0,0.0,0.0004329681396484375,0.15,42
0.6875,0,0.0,0.8125,0,0.5,0.0004265308380126953,0.15,15
0.625,0,0.0,0.625,0,0.0,0.0004286766052246094,0.15,23
0.625,0,0.0,0.75,0,0.0,0.0004494190216064453,0.15,14
1.0,1,1.0,1.0,1,1.0,0.0005359649658203125,0.15,06
0.8125,0,0.0,0.625,0,0.5,0.00046372413635253906,0.15,42
0.875,0,0.0,0.875,0,0.0,0.00042629241943359375,0.15,15
0.8125,0,0.5,0.875,0,0.5,0.000457763671875,0.15,23
0.8125,0,0.5,0.9375,0,0.5,0.0005300045013427734,0.15,14
0.9375,0,0.5,0.9375,0,0.5,0.0004260540008544922,0.15,06
0.6875,0,0.0,0.5,0,0.0,0.0004203319549560547,0.15,42
0.6875,0,0.0,0.8125,0,0.5,0.0004184246063232422,0.15,15
0.875,0,0.5,0.625,0,0.5,0.0004448890686035156,0.15,23
0.75,0,0.0,0.75,0,0.5,0.0004451274871826172,0.15,14
0.5625,0,0.0,0.5625,0,0.0,0.00042128562927246094,0.15,06
0.9375,0,0.5,0.9375,0,0.5,0.0004353523254394531,0.15,42
0.9375,0,0.5,0.9375,0,0.5,0.0004210472106933594,0.15,15
0.6875,0,0.0,0.5,0,0.5,0.0004267692565917969,0.15,23
0.875,0,0.5,0.875,0,0.5,0.0003795623779296875,0.15,14
0.875,0,0.5,0.875,0,0.5,0.00042057037353515625,0.15,06
0.6875,0,0.0,0.5,0,0.0,0.0004177093505859375,0.15,42
0.4375,0,0.0,0.375,0,0.0,0.0004208087921142578,0.15,15
0.9375,0,0.5,1.0,1,1.0,0.0004165172576904297,0.15,23
0.9375,0,0.5,1.0,1,1.0,0.00042724609375,0.15,14
0.625,0,0.0,0.5625,0,0.0,0.0004208087921142578,0.15,06
0.9375,0,0.5,0.9375,0,0.5,0.00042057037353515625,0.15,42
0.875,0,0.5,0.875,0,0.5,0.0004200935363769531,0.15,15
0.625,0,0.0,0.625,0,0.0,0.00041866302490234375,0.15,23
0.875,0,0.0,0.875,0,0.0,0.0004787445068359375,0.15,14
0.8125,0,0.5,0.8125,0,0.5,0.0004215240478515625,0.15,06
0.9375,0,0.5,0.875,0,0.5,0.0004215240478515625,0.15,42
0.5625,0,0.0,0.5,0,0.0,0.00041961669921875,0.15,15
0.625,0,0.0,0.625,0,0.0,0.00041866302490234375,0.15,23
0.625,0,0.0,0.4375,0,0.0,0.00041794776916503906,0.15,14
0.625,0,0.5,0.625,0,0.5,0.0004315376281738281,0.15,06
0.875,0,0.5,0.875,0,0.5,0.0004470348358154297,0.15,42
0.625,0,0.0,0.625,0,0.0,0.0005130767822265625,0.15,15
0.6875,0,0.0,0.25,0,0.0,0.0004203319549560547,0.15,23
0.8125,0,0.5,0.875,0,0.5,0.0004341602325439453,0.15,14
0.8125,0,0.5,0.875,0,0.5,0.00042557716369628906,0.15,06
0.8125,0,0.0,0.625,0,0.5,0.0004241466522216797,0.15,42
0.6875,0,0.0,0.875,0,0.0,0.0004177093505859375,0.15,15
0.9375,0,0.5,0.9375,0,0.5,0.0004172325134277344,0.15,23
0.8125,0,0.0,0.6875,0,0.0,0.0004360675811767578,0.15,14
0.875,0,0.5,0.875,0,0.5,0.0004601478576660156,0.15,06
0.875,0,0.5,0.875,0,0.5,0.0004241466522216797,0.15,42
0.6875,0,0.0,0.625,0,0.0,0.00041604042053222656,0.15,15
0.4375,0,0.0,0.4375,0,0.0,0.00041747093200683594,0.15,23
0.8125,0,0.5,0.9375,0,0.5,0.00041961669921875,0.15,14
